pap_pro_id,exam_id,exam_paper_id,exam_param_id,problem_id,order,last_submit_time,submit_id,is_aced,used_time,submit_count,score,create_time,modify_time,modify_user_id,know_name
114292,133,22735,831,41,2,2022-01-05 10:55:44,446964,1,12644,8,6,2022-01-05 09:27:57,2022-01-05 10:55:47,-1,贪心策略
114293,133,22735,832,31,3,2022-01-05 12:08:49,449671,5,0,30,0,2022-01-05 09:27:57,2022-01-05 12:08:51,-1,时空权衡
114294,133,22735,833,134,4,2022-01-05 12:13:57,449843,6,0,2,0.96,2022-01-05 09:27:57,2022-01-05 12:14:00,-1,迭代改进
114285,133,22736,829,629,0,2022-01-05 10:03:12,444654,1,2292,2,6,2022-01-05 09:27:57,2022-01-05 10:03:13,-1,动态规划
114286,133,22736,830,32,1,,,0,0,0,0,2022-01-05 09:27:57,2022-01-05 09:27:57,3088,动态规划
114287,133,22736,831,41,2,2022-01-05 10:08:21,444872,1,2601,2,6,2022-01-05 09:27:57,2022-01-05 10:08:22,-1,贪心策略
114288,133,22736,832,449,3,2022-01-05 11:19:06,447946,1,28446,20,6,2022-01-05 09:27:57,2022-01-05 11:19:07,-1,时空权衡
114289,133,22736,833,445,4,2022-01-05 10:38:12,446177,1,12792,9,6,2022-01-05 09:27:57,2022-01-05 10:38:12,-1,迭代改进
114280,133,22737,829,3,0,2022-01-05 10:24:06,445584,5,0,3,0,2022-01-05 09:27:57,2022-01-05 10:24:06,-1,动态规划
114281,133,22737,830,33,1,2022-01-05 11:41:01,448833,5,0,1,0,2022-01-05 09:27:57,2022-01-05 11:41:02,-1,动态规划
114282,133,22737,831,35,2,2022-01-05 12:10:29,449743,5,0,2,0,2022-01-05 09:27:57,2022-01-05 12:10:30,-1,贪心策略
114283,133,22737,832,449,3,2022-01-05 10:42:04,446375,2,0,4,4,2022-01-05 09:27:57,2022-01-14 17:24:47,3088,时空权衡
114284,133,22737,833,445,4,2022-01-05 10:32:05,445927,1,5225,3,6,2022-01-05 09:27:57,2022-01-05 10:32:06,-1,迭代改进
114275,133,22738,829,628,0,2022-01-05 10:11:07,444996,1,2767,2,6,2022-01-05 09:27:57,2022-01-05 10:11:09,-1,动态规划
114276,133,22738,830,32,1,2022-01-05 11:07:42,447481,5,0,13,0.48,2022-01-05 09:27:57,2022-01-05 11:07:45,-1,动态规划
114277,133,22738,831,41,2,2022-01-05 10:06:07,444779,1,8467,7,6,2022-01-05 09:27:57,2022-01-05 10:06:08,-1,贪心策略
114278,133,22738,832,31,3,2022-01-05 11:10:37,447607,5,0,1,0,2022-01-05 09:27:57,2022-01-05 11:10:39,-1,时空权衡
114279,133,22738,833,134,4,2022-01-05 12:00:51,449399,8,0,8,0.96,2022-01-05 09:27:57,2022-01-05 12:00:53,-1,迭代改进
114270,133,22739,829,628,0,,,0,0,0,0,2022-01-05 09:27:57,2022-01-05 09:27:57,3088,动态规划
114271,133,22739,830,32,1,,,0,0,0,0,2022-01-05 09:27:57,2022-01-05 09:27:57,3088,动态规划
114272,133,22739,831,35,2,,,0,0,0,0,2022-01-05 09:27:57,2022-01-05 09:27:57,3088,贪心策略
114273,133,22739,832,449,3,,,0,0,0,0,2022-01-05 09:27:57,2022-01-05 09:27:57,3088,时空权衡
114274,133,22739,833,445,4,,,0,0,0,0,2022-01-05 09:27:57,2022-01-05 09:27:57,3088,迭代改进
114265,133,22740,829,629,0,2022-01-05 11:06:03,447402,1,6063,2,6,2022-01-05 09:27:57,2022-01-05 11:06:03,-1,动态规划
114266,133,22740,830,33,1,2022-01-05 12:04:42,449494,5,0,4,2.52,2022-01-05 09:27:57,2022-01-05 12:04:44,-1,动态规划
114267,133,22740,831,41,2,2022-01-05 11:36:32,448628,1,18692,11,6,2022-01-05 09:27:57,2022-01-05 11:36:32,-1,贪心策略
114268,133,22740,832,31,3,2022-01-05 11:59:11,449343,5,0,23,0,2022-01-05 09:27:57,2022-01-05 11:59:12,-1,时空权衡
114269,133,22740,833,445,4,2022-01-05 10:23:58,445580,1,2338,1,6,2022-01-05 09:27:57,2022-01-05 10:23:58,-1,迭代改进
114260,133,22741,829,629,0,2022-01-05 10:22:59,445539,1,3479,2,6,2022-01-05 09:27:57,2022-01-05 10:23:00,-1,动态规划
114261,133,22741,830,32,1,2022-01-05 10:31:13,445878,1,2773,1,6,2022-01-05 09:27:57,2022-01-05 10:31:14,-1,动态规划
114262,133,22741,831,41,2,2022-01-05 12:12:55,449814,6,0,1,0,2022-01-05 09:27:57,2022-01-05 12:12:58,-1,贪心策略
114263,133,22741,832,449,3,2022-01-05 11:40:00,448789,2,0,31,4,2022-01-05 09:27:57,2022-01-14 17:24:37,3088,时空权衡
114264,133,22741,833,445,4,2022-01-05 10:40:26,446290,1,5726,3,6,2022-01-05 09:27:57,2022-01-05 10:40:27,-1,迭代改进
114255,133,22742,829,3,0,2022-01-05 11:29:17,448338,1,9857,4,6,2022-01-05 09:27:57,2022-01-05 11:29:19,-1,动态规划
114256,133,22742,830,32,1,,,0,0,0,0,2022-01-05 09:27:57,2022-01-05 09:27:57,3088,动态规划
114257,133,22742,831,35,2,,,0,0,0,0,2022-01-05 09:27:57,2022-01-05 09:27:57,3088,贪心策略
114258,133,22742,832,31,3,2022-01-05 11:35:59,448609,5,0,6,0,2022-01-05 09:27:57,2022-01-05 11:36:00,-1,时空权衡
114259,133,22742,833,134,4,,,0,0,0,0,2022-01-05 09:27:57,2022-01-05 09:27:57,3088,迭代改进
114250,133,22743,829,629,0,,,0,0,0,0,2022-01-05 09:27:57,2022-01-05 09:27:57,3088,动态规划
114251,133,22743,830,32,1,,,0,0,0,0,2022-01-05 09:27:57,2022-01-05 09:27:57,3088,动态规划
114252,133,22743,831,41,2,2022-01-05 10:08:32,444875,1,3812,3,6,2022-01-05 09:27:57,2022-01-05 10:08:33,-1,贪心策略
114253,133,22743,832,449,3,2022-01-05 11:31:18,448429,2,0,26,4,2022-01-05 09:27:57,2022-01-14 17:24:29,3088,时空权衡
114254,133,22743,833,134,4,2022-01-05 10:57:26,447046,5,0,1,0,2022-01-05 09:27:57,2022-01-05 10:57:27,-1,迭代改进
114245,133,22744,829,3,0,,,0,0,0,0,2022-01-05 09:27:57,2022-01-05 09:27:57,3088,动态规划
114246,133,22744,830,33,1,,,0,0,0,0,2022-01-05 09:27:57,2022-01-05 09:27:57,3088,动态规划
114247,133,22744,831,35,2,,,0,0,0,0,2022-01-05 09:27:57,2022-01-05 09:27:57,3088,贪心策略
114248,133,22744,832,31,3,,,0,0,0,0,2022-01-05 09:27:57,2022-01-05 09:27:57,3088,时空权衡
114249,133,22744,833,134,4,2022-01-05 10:14:52,445176,8,0,1,0,2022-01-05 09:27:57,2022-01-05 10:14:52,-1,迭代改进
114240,133,22745,829,3,0,,,0,0,0,0,2022-01-05 09:27:57,2022-01-05 09:27:57,3088,动态规划
114241,133,22745,830,32,1,,,0,0,0,0,2022-01-05 09:27:57,2022-01-05 09:27:57,3088,动态规划
114242,133,22745,831,41,2,,,0,0,0,0,2022-01-05 09:27:57,2022-01-05 09:27:57,3088,贪心策略
114243,133,22745,832,449,3,,,0,0,0,0,2022-01-05 09:27:57,2022-01-05 09:27:57,3088,时空权衡
114244,133,22745,833,445,4,,,0,0,0,0,2022-01-05 09:27:57,2022-01-05 09:27:57,3088,迭代改进
114235,133,22746,829,628,0,,,0,0,0,0,2022-01-05 09:27:57,2022-01-05 09:27:57,3088,动态规划
114236,133,22746,830,33,1,,,0,0,0,0,2022-01-05 09:27:57,2022-01-05 09:27:57,3088,动态规划
114237,133,22746,831,41,2,,,0,0,0,0,2022-01-05 09:27:57,2022-01-05 09:27:57,3088,贪心策略
114238,133,22746,832,449,3,,,0,0,0,0,2022-01-05 09:27:57,2022-01-05 09:27:57,3088,时空权衡
114239,133,22746,833,445,4,,,0,0,0,0,2022-01-05 09:27:57,2022-01-05 09:27:57,3088,迭代改进
114230,133,22747,829,628,0,,,0,0,0,0,2022-01-05 09:27:57,2022-01-05 09:27:57,3088,动态规划
114231,133,22747,830,32,1,,,0,0,0,0,2022-01-05 09:27:57,2022-01-05 09:27:57,3088,动态规划
114232,133,22747,831,41,2,,,0,0,0,0,2022-01-05 09:27:57,2022-01-05 09:27:57,3088,贪心策略
114233,133,22747,832,449,3,,,0,0,0,0,2022-01-05 09:27:57,2022-01-05 09:27:57,3088,时空权衡
114234,133,22747,833,134,4,,,0,0,0,0,2022-01-05 09:27:57,2022-01-05 09:27:57,3088,迭代改进
114225,133,22748,829,3,0,2022-01-05 11:32:31,448481,1,10051,4,6,2022-01-05 09:27:57,2022-01-05 11:32:31,-1,动态规划
114226,133,22748,830,32,1,2022-01-05 11:33:26,448505,1,6506,1,6,2022-01-05 09:27:57,2022-01-05 11:33:26,-1,动态规划
114227,133,22748,831,41,2,2022-01-05 11:35:05,448566,1,9005,3,6,2022-01-05 09:27:57,2022-01-05 11:35:06,-1,贪心策略
114228,133,22748,832,31,3,2022-01-05 11:41:34,448851,5,0,5,0,2022-01-05 09:27:57,2022-01-05 11:41:35,-1,时空权衡
114229,133,22748,833,445,4,2022-01-05 11:35:33,448586,1,6633,1,6,2022-01-05 09:27:57,2022-01-05 11:35:33,-1,迭代改进
114220,133,22749,829,629,0,2022-01-05 11:11:53,447660,1,7613,3,6,2022-01-05 09:27:57,2022-01-05 11:11:54,-1,动态规划
114221,133,22749,830,33,1,2022-01-05 11:25:27,448174,5,0,3,0,2022-01-05 09:27:57,2022-01-05 11:25:27,-1,动态规划
114222,133,22749,831,35,2,2022-01-05 11:16:14,447836,5,0,6,0,2022-01-05 09:27:57,2022-01-05 11:16:14,-1,贪心策略
114223,133,22749,832,31,3,,,0,0,0,0,2022-01-05 09:27:57,2022-01-05 09:27:57,3088,时空权衡
114224,133,22749,833,134,4,,,0,0,0,0,2022-01-05 09:27:57,2022-01-05 09:27:57,3088,迭代改进
114215,133,22750,829,628,0,,,0,0,0,0,2022-01-05 09:27:57,2022-01-05 09:27:57,3088,动态规划
114216,133,22750,830,32,1,,,0,0,0,0,2022-01-05 09:27:57,2022-01-05 09:27:57,3088,动态规划
114217,133,22750,831,35,2,,,0,0,0,0,2022-01-05 09:27:57,2022-01-05 09:27:57,3088,贪心策略
114218,133,22750,832,31,3,,,0,0,0,0,2022-01-05 09:27:57,2022-01-05 09:27:57,3088,时空权衡
114219,133,22750,833,445,4,,,0,0,0,0,2022-01-05 09:27:57,2022-01-05 09:27:57,3088,迭代改进
114210,133,22751,829,629,0,2022-01-05 11:17:18,447874,1,7938,3,6,2022-01-05 09:27:57,2022-01-05 11:17:19,-1,动态规划
114211,133,22751,830,32,1,2022-01-05 11:07:44,447484,1,4964,1,6,2022-01-05 09:27:57,2022-01-05 11:07:46,-1,动态规划
114212,133,22751,831,41,2,2022-01-05 11:10:53,447617,2,0,31,2.7,2022-01-05 09:27:57,2022-01-05 11:10:55,-1,贪心策略
114213,133,22751,832,31,3,,,0,0,0,0,2022-01-05 09:27:57,2022-01-05 09:27:57,3088,时空权衡
114214,133,22751,833,445,4,2022-01-05 10:38:04,446173,1,3184,1,6,2022-01-05 09:27:57,2022-01-05 10:38:05,-1,迭代改进
114205,133,22752,829,629,0,,,0,0,0,0,2022-01-05 09:27:57,2022-01-05 09:27:57,3088,动态规划
114206,133,22752,830,33,1,2022-01-05 10:51:47,446779,5,0,2,0,2022-01-05 09:27:57,2022-01-05 10:51:48,-1,动态规划
114207,133,22752,831,35,2,2022-01-05 11:37:06,448658,8,0,1,0,2022-01-05 09:27:57,2022-01-05 11:37:06,-1,贪心策略
114208,133,22752,832,449,3,2022-01-05 10:32:16,445942,1,16036,12,6,2022-01-05 09:27:57,2022-01-05 10:32:16,-1,时空权衡
114209,133,22752,833,134,4,,,0,0,0,0,2022-01-05 09:27:57,2022-01-05 09:27:57,3088,迭代改进
114200,133,22753,829,628,0,,,0,0,0,0,2022-01-05 09:27:57,2022-01-05 09:27:57,3088,动态规划
114201,133,22753,830,33,1,,,0,0,0,0,2022-01-05 09:27:57,2022-01-05 09:27:57,3088,动态规划
114202,133,22753,831,35,2,,,0,0,0,0,2022-01-05 09:27:57,2022-01-05 09:27:57,3088,贪心策略
114203,133,22753,832,449,3,,,0,0,0,0,2022-01-05 09:27:57,2022-01-05 09:27:57,3088,时空权衡
114204,133,22753,833,134,4,,,0,0,0,0,2022-01-05 09:27:57,2022-01-05 09:27:57,3088,迭代改进
114195,133,22754,829,628,0,,,0,0,0,0,2022-01-05 09:27:57,2022-01-05 09:27:57,3088,动态规划
114196,133,22754,830,32,1,,,0,0,0,0,2022-01-05 09:27:57,2022-01-05 09:27:57,3088,动态规划
114197,133,22754,831,41,2,,,0,0,0,0,2022-01-05 09:27:57,2022-01-05 09:27:57,3088,贪心策略
114198,133,22754,832,31,3,2022-01-05 10:24:22,445591,5,0,1,0,2022-01-05 09:27:57,2022-01-05 10:24:22,-1,时空权衡
114199,133,22754,833,445,4,,,0,0,0,0,2022-01-05 09:27:57,2022-01-05 09:27:57,3088,迭代改进
114190,133,22755,829,628,0,,,0,0,0,0,2022-01-05 09:27:57,2022-01-05 09:27:57,3088,动态规划
114191,133,22755,830,33,1,,,0,0,0,0,2022-01-05 09:27:57,2022-01-05 09:27:57,3088,动态规划
114192,133,22755,831,41,2,,,0,0,0,0,2022-01-05 09:27:57,2022-01-05 09:27:57,3088,贪心策略
114193,133,22755,832,449,3,2022-01-05 10:30:32,445852,8,0,1,0,2022-01-05 09:27:57,2022-01-05 10:30:34,-1,时空权衡
114194,133,22755,833,445,4,,,0,0,0,0,2022-01-05 09:27:57,2022-01-05 09:27:57,3088,迭代改进
114185,133,22756,829,628,0,2022-01-05 10:53:38,446859,6,0,1,0,2022-01-05 09:27:57,2022-01-05 10:53:39,-1,动态规划
114186,133,22756,830,32,1,2022-01-05 10:51:45,446778,3,0,2,0,2022-01-05 09:27:57,2022-01-05 10:52:12,-1,动态规划
114187,133,22756,831,41,2,2022-01-05 10:53:23,446848,6,0,2,0,2022-01-05 09:27:57,2022-01-05 10:53:40,-1,贪心策略
114188,133,22756,832,449,3,2022-01-05 10:34:48,446051,6,0,2,0,2022-01-05 09:27:57,2022-01-05 10:34:49,-1,时空权衡
114189,133,22756,833,134,4,2022-01-05 10:53:55,446876,8,0,2,0,2022-01-05 09:27:57,2022-01-05 10:53:56,-1,迭代改进
114180,133,22757,829,3,0,2022-01-05 11:20:23,448003,5,0,1,0,2022-01-05 09:27:57,2022-01-05 11:20:24,-1,动态规划
114181,133,22757,830,32,1,2022-01-05 11:47:45,449017,5,0,11,0.48,2022-01-05 09:27:57,2022-01-05 11:47:48,-1,动态规划
114182,133,22757,831,41,2,,,0,0,0,0,2022-01-05 09:27:57,2022-01-05 09:27:57,3088,贪心策略
114183,133,22757,832,449,3,2022-01-05 11:53:47,449182,5,0,10,0,2022-01-05 09:27:57,2022-01-05 11:53:49,-1,时空权衡
114184,133,22757,833,445,4,2022-01-05 10:47:20,446610,1,6140,3,6,2022-01-05 09:27:57,2022-01-05 10:47:22,-1,迭代改进
114175,133,22758,829,628,0,2022-01-05 11:21:11,448030,1,46571,35,6,2022-01-05 09:27:57,2022-01-05 11:21:11,-1,动态规划
114176,133,22758,830,33,1,2022-01-05 11:26:31,448207,1,7291,2,6,2022-01-05 09:27:57,2022-01-05 11:26:33,-1,动态规划
114177,133,22758,831,35,2,2022-01-05 11:07:45,447485,1,4965,1,6,2022-01-05 09:27:57,2022-01-05 11:07:46,-1,贪心策略
114178,133,22758,832,31,3,2022-01-05 12:14:45,449866,5,0,16,0,2022-01-05 09:27:57,2022-01-05 12:14:46,-1,时空权衡
114179,133,22758,833,134,4,2022-01-05 11:38:06,448703,1,10386,4,6,2022-01-05 09:27:57,2022-01-05 11:38:06,-1,迭代改进
114170,133,22759,829,628,0,2022-01-05 10:40:41,446306,1,4541,2,6,2022-01-05 09:27:57,2022-01-05 10:40:42,-1,动态规划
114171,133,22759,830,33,1,2022-01-05 11:27:39,448263,1,13359,7,6,2022-01-05 09:27:57,2022-01-05 11:27:41,-1,动态规划
114172,133,22759,831,41,2,2022-01-05 10:13:14,445102,1,4094,3,6,2022-01-05 09:27:57,2022-01-05 10:13:16,-1,贪心策略
114173,133,22759,832,31,3,2022-01-05 11:29:32,448348,8,0,3,0,2022-01-05 09:27:57,2022-01-05 11:29:32,-1,时空权衡
114174,133,22759,833,445,4,2022-01-05 11:26:13,448199,1,12073,6,6,2022-01-05 09:27:57,2022-01-05 11:26:13,-1,迭代改进
114165,133,22760,829,629,0,2022-01-05 11:48:34,449031,1,7414,1,6,2022-01-05 09:27:57,2022-01-05 11:48:34,-1,动态规划
114166,133,22760,830,32,1,2022-01-05 11:58:30,449318,5,0,1,0,2022-01-05 09:27:57,2022-01-05 11:58:30,-1,动态规划
114167,133,22760,831,41,2,2022-01-05 11:58:21,449314,6,0,1,0,2022-01-05 09:27:57,2022-01-05 11:58:22,-1,贪心策略
114168,133,22760,832,449,3,2022-01-05 11:30:50,448401,2,0,16,4,2022-01-05 09:27:57,2022-01-14 17:23:53,3088,时空权衡
114169,133,22760,833,134,4,2022-01-05 11:28:01,448280,5,0,2,0.96,2022-01-05 09:27:57,2022-01-05 11:28:01,-1,迭代改进
